name,success
Christopher Sandoval,False
Jamie Banks,False
Robert Russell,True
Caleb Morgan,True
Denise Meyer,False
Thomas Downs,False
Jennifer Lindsey,True
Hannah Strickland,False
Crystal Myers,False
Joshua Rubio,False
Christian Nunez,False
Paul Franco,True
Pamela Griffith,False
Christian Martinez,False
Mary Good,True
Breanna York,False
Zachary Hill,True
Jaime Stone,True
James Tran,True
Alex Wilson,True
Valerie Forbes,True
Ricardo Berry,True
Jason Barrett,False
Rachel Garcia,True
Gina Fritz,True
Brent Barry,True
Craig Austin,False
James Andrade,False
Craig Morrison,False
Matthew Graves,False
Jonathan Smith,True
Scott Lee,False
Travis Allen,False
John Wilson,True
Kimberly Clarke,True
Leslie Sampson,True
Joshua Conley,True
Richard Craig,True
Deborah Salinas,True
William Carpenter,True
John Cline,True
Jeffrey Mitchell,False
Brian Riley,True
Katherine Ingram,True
Angela Brown,True
Maria Stewart,True
Tyler Todd,False
Michael Williams,True
Jacqueline Valenzuela,False
Judith Gomez,True
Christian Russo,False
Christina Walton,True
Adam Peterson,True
Natalie Morrow,True
Tina Erickson,False
Rebecca Berger,True
Molly Griffin MD,False
Brianna Ochoa,False
Lisa Smith,True
Judy Wood,True
Daniel Collins,False
Ryan Mays,False
James Cordova,True
Wesley Mendoza,False
Melissa Berry,True
Jordan Bell,True
Ryan Hull,True
Cynthia Wilson,True
Marie Ruiz,True
Walter Welch,False
Emily Santana,True
Tiffany Wood DDS,False
Kevin Lee,True
Michael Fisher,True
Jonathan Powell Jr.,True
Dylan Cantu,True
Denise Dunlap,False
Jonathan Graham,True
Devin Hood,True
Bradley Moore,True
Allison Torres MD,False
Scott Harris Jr.,False
Andre Hernandez,False
Andrea Barton,True
Sean Roberts,True
Lindsey Chung,False
Mr. Darius Bradley,False
Kayla Alexander,False
Troy Gillespie,True
Craig Goodman,True
Natalie Matthews,False
Barbara Johnson,False
Alexis Miller,True
Rachel Moody,False
Sandra King,True
Latoya Jones,True
Keith Evans,False
Tara Porter,True
Robert Fields,True
Jessica Lawson,True
Brittany Jones,False
Nichole Griffin,True
Curtis Martin,True
Russell White,False
Christine Bailey,True
Kimberly Mercer,True
Angela Miranda,False
William Leblanc,True
Virginia Arnold,False
Eric Curry DVM,True
Raymond Wright,True
Jeremy Hicks,False
Scott Sutton,True
Luis Mccormick,True
Monica Mccoy,False
Kevin Baker,True
Daniel Parker,True
Gabriel Guzman,False
Richard Hayes,False
Kari King,False
Ana Richard,True
Laura Vega,False
Justin King,False
Selena Kemp,False
Krystal Jackson,True
Amanda Johnston,True
Chad Barnes,True
Yvonne Martinez,False
Christina Price,True
Larry Schwartz,False
John Reyes,False
Denise Porter,False
Michael Gonzalez,False
Anthony English,False
Charles Shannon,False
Lisa Perry,True
Carol Rodriguez,True
Richard Weber II,True
Megan Peterson,True
Sharon Pacheco,False
Samantha Davis,False
Brandon Moore,False
Jasmine Curtis,True
Cheryl Torres,True
Todd Rollins,True
Adam Lopez,False
Heidi Lopez,True
Amber Perez,False
Linda Freeman,True
Brittney Johnson,True
Kenneth Lawson,True
Julia Hanna,False
Betty Peterson,False
Jodi Wilson,False
William Quinn,True
Alexander Berg,False
Shannon Rogers,True
Jason Graham,False
Jennifer Bailey,False
Ronald Harrison,False
Christopher Morales,False
Courtney Rodriguez,False
Amber Guzman,True
Melissa Li,True
Kevin Perez,False
Brent Melton,True
Tara Russell,False
Debra Castillo,False
Monique Duarte,True
Jimmy Owens,False
Erica Madden,False
Vanessa Henderson,False
Jay Chavez,True
Amanda Smith,False
Kyle Jackson,True
James Hickman,False
Francisco Atkins,True
Susan Sanchez,False
Jamie Moore,True
Michael Andrews,True
Jose Martinez,False
Michael Woods,False
Kyle Cooley,False
Timothy Johnson,True
Tamara Williamson,True
Alyssa Roberson,False
Leslie Moore,True
Breanna Brown,True
Gregory Gould,True
Anna Walker,True
Lacey Cain,True
Kevin Wilson,True
Deanna Smith,True
Anthony Montgomery,True
Felicia Gill,True
Deanna Morgan,True
Jordan Bean,True
Mitchell Green,True
Robert Nielsen,False
Patrick Parker,True
Jordan Hill,True
Russell Wilson,True
Ray Allen,True
Kathleen Green,False
Frederick Woodard,True
Nancy Johnson,False
Billy Valenzuela,False
Linda Garner,False
Logan Lopez,True
Melissa Frank,True
John Walton,True
Carl Taylor,False
Jillian Nelson,True
Joseph Castillo,False
Michael Oliver,False
Mary Nguyen,False
Tyler Carson,False
Richard Shannon,True
Benjamin Ortiz,False
Victoria Stone,False
April Glover,False
Michael Cruz,True
Margaret Davis,True
David Diaz,False
Mary Owen,True
Eric Lewis,False
Andrea King,True
William Steele,False
Mary Horn,False
Haley Lopez,True
Adam Chapman,True
Donald Jenkins,False
Lorraine Allen,True
William Nielsen,True
Kelly Bailey,True
Lisa Simmons,True
Michael Nash,False
Alejandra Sharp,False
Melissa Mccoy,True
Katherine Pena,False
Matthew Duarte,True
David Espinoza,False
Walter Bennett,False
Lauren Mccall,True
Matthew Winters,True
Mary Davis,True
Brenda Parks,True
Mark White,False
Shelby Carroll,True
Susan Myers,False
Heather Torres,True
Jimmy Hudson,False
Kayla Stevens,False
Angela Johnson,True
April Morgan,False
Jennifer Scott,False
Russell Gonzalez,True
James Cross,True
David Sanders,False
Gabrielle Beltran,True
James Oconnell,False
Jill Delgado DVM,True
Michelle Ryan,False
Amy Smith,False
Michael Walker,True
Rodney Mahoney,False
Veronica Daniel,False
Lori Gates,True
Joe Ross,False
Elizabeth Weber,False
Jessica Smith,True
Brittney Schroeder,True
Luis Marsh,True
Chad Rose,False
John Adams,False
Kristina Hudson,False
Chris Bell,False
Melissa Martinez,True
Calvin Lucas,True
Xavier Ward,False
Taylor Jackson,True
David Fuller,True
Janice Pratt,False
Corey Walls,False
Kathleen Gonzalez,False
Lance Lang,False
Joseph Gross,True
Randall Barnes,True
Jon Hernandez,True
Joshua Becker,True
Debbie Anderson,True
Michele Eaton,True
Anna Thomas,False
Michael Evans,True
Michael Johnson,False
Andrea Walker,True
Nicholas Morris,True
Ryan Anderson,False
Becky Logan,True
Michael Duran,False
Natalie Nguyen,True
Andrea Rodriguez,False
Jeremy Scott,False
Cassandra Perkins,False
Jerry Klein,True
Jerry Perry,False
Sara Kelly,True
Janet Owens,False
Tina Kelley,True
Bryan Martin,False
Sierra Baker,True
Michael Thompson,False
Jessica Noble,True
Luis Cunningham,True
Lisa Alvarez,True
Jason Wong,False
David Frost,True
Michael Turner,True
Veronica Zuniga,True
Paul Wright,True
Tara Thomas,False
Jared Terry,True
Alexa Oliver,False
Katie Bowen,True
Joe Jenkins,False
Alexandria Davis,False
Jeffery Stone,True
Jessica Smith,True
Brandy Fowler,True
Joe Smith,True
Stephen Smith,False
Allison Hernandez,False
Ashlee Perez,True
Mrs. Mary Parker MD,False
Leah King,False
Jennifer Sims,True
Rodney Wilson,True
Cindy Matthews,True
Rhonda Ashley,True
Maria Wilson,True
Christie Marks,False
Kenneth Crawford,False
Kathy Bradshaw,True
Chelsea Ashley,True
Chelsea Campbell,True
Lisa Medina,True
Kim Byrd,True
Benjamin Kennedy,False
Michael Mcdowell,True
Amanda Hughes,True
Michael Stewart III,True
Peggy Wallace,True
Kristie Henderson,True
Susan Pena,False
Jeremy Navarro,False
Francis Barnett,False
Brooke Curtis,True
Tyler Davis,True
Francisco Joseph,False
Keith Diaz,True
Craig Baldwin,False
Vickie Sims,False
Scott Sanchez,False
Terri Watts,False
Chelsea Cantrell,True
Debra Allen,True
Pamela Robbins MD,True
Philip Hawkins,False
Taylor Davis,True
James Martinez,True
John Curtis,True
Jack Crosby,False
Christopher Peterson,True
Michelle Thompson,True
Stephanie Norman,True
Amanda Thomas,False
Robert Hudson,False
Thomas English,False
Matthew Arroyo,False
Terri Bell,False
David Gentry,True
Dr. Madison Cook,False
Billy Valdez,False
Jeremy Weber,False
Daniel Singh,True
Kimberly Parrish,True
Jimmy Henry,True
Kaitlin Christian,True
Kelly Smith,True
Michael Johnson,False
Judith West,False
Brittany Villanueva,True
Joshua Bennett,True
Brittany Sharp,False
Angela Johnston,True
Sydney Pratt,False
Samantha Thomas,False
Barbara Reed,False
John Sanchez,True
Mark Santos,False
Suzanne Williams,False
Tina Evans DDS,True
Stephanie Meadows,False
Chase Martin,False
Richard Hester,False
Richard Diaz Jr.,False
Deanna Leonard,True
Rachel Smith,False
Jeffery Lee,True
Susan Garcia DVM,False
Melissa Rubio,False
Jonathan Hernandez,True
Shelby Mills,False
Elizabeth Martin,True
Matthew Barr,False
Amanda Villarreal,True
Paula Green,True
Roberto Mason,False
Lisa Hernandez MD,False
Amanda Blevins,False
Jose Reilly,True
Tracy Herrera,True
Stacey Williams,False
James Edwards,True
Paula Gregory,True
Maria Dixon,False
Kathleen Gonzales,False
Gregory Orozco,True
John Martinez,False
Mark Oneal,True
Andrea Salas,False
Nathan Johnson,True
Julie Smith,True
Billy Henry DVM,True
Valerie Potter,False
Joshua Bryant,True
Michael Hudson,True
Jonathan Patterson,True
Michael Reid,False
Nicole Jackson,True
Amy Grant,True
Elizabeth Yates,True
Cynthia Chavez MD,False
Breanna Walker,True
Christian Orr,False
Sarah Savage,False
Tammy Waters,False
Michael Watkins,True
Melanie Reynolds,True
Michelle Ruiz,True
Laura Wilkinson,True
Eric Hall,False
Candace Rivera,True
Nicole Woods,True
Julie Shields,True
Caroline Erickson,True
Sharon Hammond,True
Luis Conner,False
Victoria Brown,False
James Sullivan,False
Gary Velez,True
Roger Green,True
Cheryl Turner,False
Susan Rodriguez,False
Kelly Blackwell,False
Erik Hayes,False
Laura Griffith,True
Justin Brady,False
Nancy Ward,False
Susan Choi,True
Judy Kim,True
Joann Price,False
Stephanie Stone,True
Jeffrey Navarro,False
Taylor Garcia,False
Dr. Kimberly Mays,False
Elizabeth Smith,False
Holly Vasquez,True
Mr. Garrett Brown,False
Kelli Erickson,True
Robert Harris,True
Sean Parker,False
James Brewer,False
Carol Cooley,True
Kayla Chambers,False
Pamela Morales,True
Danielle Wright,True
Laura Dennis,True
Stephanie Blake,False
Amber Waters MD,False
Kenneth Jones,True
Gabrielle Nielsen,True
Daniel Horton,False
Christian Jensen,False
Deborah Pace,True
Kevin Murray,True
Shannon Hansen,False
Jeffrey Gonzalez,True
Leslie Cannon,False
Heather Price,True
Danielle Miller,True
Katie Johnson,True
Karen Williamson,False
Dawn Nelson,False
Christopher Beasley,True
Lisa Crawford,False
James Wilkerson,False
Brett Martinez,False
Cody Miranda,True
Gene Schwartz,True
Ellen Carpenter,False
Julie Williams,False
Karen Rose,False
Billy Hardy,True
Angela Hernandez,True
Morgan Martinez,False
Mr. Kevin Martinez DVM,True
Ronald Walton,False
Timothy Pope,True
Taylor Clarke,True
Thomas Wells,True
Douglas Perez,True
Shane Harris,False
Megan Adams,True
Laura Vasquez,True
Thomas Stafford,True
Rhonda Anderson,True
Crystal Gaines,True
Dr. Michael Burke,True
Erica Carlson,False
Jesse Wilson,True
Kyle Davis,False
Rebecca Beck,False
Shane Downs,False
Stephen Mcdowell,True
Tonya Moses,True
Molly Wong,True
Justin Lamb,True
Suzanne Pearson MD,False
Eric Berger,True
Jeffrey Andrews,False
Joel Bryant,False
Cory Gutierrez,True
Melissa Gould,False
Courtney Ferguson,False
Gabriel Roberts,False
Ashley Mccullough,True
Fernando Copeland,True
Craig Watson,True
Brian Elliott,False
Robert Wright,True
John Newman,False
Richard Chapman,True
Kimberly Griffin,False
Diane Lewis,False
Mr. Michael Bush DDS,True
Timothy Hammond,True
Sara Mcbride MD,False
Crystal Anderson,False
Dennis Galloway,True
Natasha Zuniga,True
Maureen Kelley,True
Cynthia King,False
Dr. Marie Glenn DVM,False
Mark Sanchez,False
Katherine Willis,True
Michael Miranda,True
Robert Allen,True
Justin Medina,False
Travis Freeman,False
Russell Patrick,False
Vernon Hartman,False
John Shaffer,True
David White,True
Michelle Mejia,False
Tina Hernandez,True
Autumn Morrow,True
Anthony Downs,True
Kayla Vargas,True
Erik Frey,False
Kristine Sanchez,False
Robert Hernandez,False
Donald Gonzalez,True
Jerry Manning,False
Jerry Chambers,True
Maureen Williams,False
Jacqueline Mcbride DVM,True
Carrie Marks,True
Cassandra Scott,False
Rita Edwards,True
Kelly Hogan,False
Eric Perry,False
Jacob Wells,True
Mary Joseph,True
Nicole Lee,True
Abigail Robinson,True
Darin Hickman,True
Jordan Taylor,False
Stephanie Palmer,True
Nicholas Sanchez,False
Tammy Smith,True
Mr. Charles Fleming III,True
Chloe May,False
Sarah Nichols,False
Robert Ellis,True
Jeffery Taylor,False
Tara Grant,True
Karen Casey,True
Dennis Taylor,False
Jennifer Ellison,False
Mark Hardy,False
Kevin Reed,False
Joshua Riley,True
Carla Allen,False
Rachel Stephens,False
Jessica Conner,True
Ana Villanueva,True
Tammy Hutchinson,False
Jon Sims,False
Johnny Snow,False
Mark Riley,False
Steven Myers,False
Joanne Gonzalez,True
William Peterson,False
Melissa Smith,True
Theresa Turner,True
Alexander Howard,True
Adam Wallace,False
Dennis Chen,False
Christian Chandler,True
Jeremy Burns,False
Robert White,True
Shelia Garcia,True
Charles Irwin,False
Keith Wagner,False
Debra Adams,True
Stanley Davis,False
Kevin Johnson,True
Daniel Howe,False
Kevin Bailey,True
Paul Wells,False
Dr. Mindy Pierce,True
John Lewis,True
Lauren Brown,True
Jamie Mejia,True
Nicole Adams,True
Michelle Harrington,True
Micheal Johnson,False
Brianna Thomas,True
Sarah Dominguez,False
Ashley Graham,True
Michael Cruz,True
Beth Clay,True
Dorothy Acosta,False
Don Fitzpatrick,False
Allen Wells,True
Laura Crawford,True
Samuel Wu,False
Michelle Wilson,True
Raymond Torres,True
Michelle Williams,True
Keith Hughes,True
Courtney Marshall,False
Evan Acevedo,False
Christina Brown,False
Jeremy Bridges,True
James Petty,False
Brett Huynh,True
Sandra Daniels,True
Derrick Thomas,True
Holly Roberson,False
James Ashley PhD,False
John Holmes,True
Elizabeth Burton,True
Jordan Hudson,False
Tyler Myers,True
James Madden,False
Christopher Nguyen,True
Nancy Mann,False
Douglas Hudson,False
Douglas Gonzales,True
Manuel Jenkins,True
Tara Brock,True
Lori Chavez,True
Brandon Williamson,False
Roy Page,True
Cynthia Campbell,True
Sarah Kramer,True
Cassandra Holland,False
Patricia Jenkins,True
Jeanette Green,False
Savannah Wright,True
Ralph Price,False
Kim Franklin,False
Christopher Carter,False
Lauren Sampson,False
Samuel Park,False
Mrs. Kathy Weiss,True
Thomas Johnson,False
Sarah Hanson,False
Daniel Snyder,True
Ethan Morrow,True
Amy Pratt,True
Brian Cook,False
Valerie Wilson,True
Mark Myers,False
Danielle Lewis,True
Suzanne Poole,True
Jason Rodriguez,False
Jeffrey Hartman,True
Tracy York,True
James Johnson,False
Benjamin Pena,True
Monica Lucas,False
Kelly Anderson,False
Marvin Peterson,True
Caleb Strickland,True
Peter Hutchinson,False
Mackenzie Roach,True
Kyle Matthews,False
Jon Boyer,True
Jessica Collins,True
Caitlin Holt,True
Michelle Powell,True
Samantha Johnson,True
Darrell Torres,True
Dana Nelson,True
Amber Pope,True
Matthew Benson,True
Tina Kelley,False
John Potter,True
Jody Jones,False
Darrell Yu,True
Sandra Williamson,False
Frank Clay,True
Robert Olson,False
Chad Rodriguez,True
Derek Brown,True
Howard Day,True
Samuel Stephenson,False
Shane Erickson,True
James Williams,True
Megan Burke,False
Mr. Antonio Powers,False
Angela Brown,False
Amber Conley,True
Karen Lewis,True
Anita Bell,True
David Martinez,True
James Hood,False
Elijah Snyder Jr.,False
Stephanie Collins,True
Ann Schmidt,False
Yolanda Johnson,False
Nicole Parks,True
Joseph Santiago,False
Gary Conley,True
Craig Patel,True
Shawn Jackson,False
Kimberly Kelly,False
Michele Kirby,False
Laura Lucas,True
Zachary Cook,True
Terri Warner,True
Angelica Torres,True
Timothy Avila,False
Nicholas Salazar,True
Amber Berry,False
Douglas White,False
Russell Rodriguez,True
Jennifer Rodgers,True
Jonathan Martin,False
Laura Bender,True
Timothy Taylor,False
Michele Carter,False
Hannah Schultz,False
Kevin Fernandez,True
Cody Thomas,True
Brittany Marshall,False
Margaret Burns,True
Anthony Lopez,True
Tyler Roberts,False
Dr. Daniel Wagner,False
Dana Jackson,False
Roberto Butler,True
April Hodges,True
Kayla Bradford,True
Misty Gonzalez,True
Theodore Barry,True
David Jones,False
Shane Chapman,False
Steven Smith,False
Jesse Poole,False
Cameron Shaw,False
Charles Yang,True
Rachel Lane,False
William Cannon,False
Frank Robinson,False
Kristina Jones,False
James Richard,True
Anthony Gomez,False
Robert Poole,False
William Foster,True
Stephanie Ellis,False
Alan Mcfarland,False
Lindsey Barrett,True
Joshua Williams,True
Keith Harris,False
Patty Brown,True
Elizabeth Owen,True
Robert Garcia,True
Phyllis Allen,True
Kathleen Wells,False
Kimberly Sanchez,False
Ruth Herman,False
Jerry Jones,True
Carlos Sampson,True
Tiffany Jackson,False
Kelly Miller,False
Robert Leonard,True
